ID, Device, Mode, ExpPart, Round, Trial, Block, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
13,MOOSE,Drag,1,1,2,1,2,854,32,3.0,50,DOWN,182,18.0,true,4754,3232,1392,876,646,0,1,1,DOWN,1.0,234.623,537.0,327.0,1063.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,3,1,3,854,32,3.0,300,UP,156,18.0,true,10000,8673,1536,779,548,0,1,1,UP,2.0,205.511,274.0,1029.0,1357.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,4,1,4,854,32,6.0,200,DOWN,378,18.0,true,7418,6000,1232,893,525,-1,1,1,DOWN,1.0,298.502,435.0,503.0,1344.5,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,5,1,5,854,32,6.0,50,UP,741,18.0,true,3849,2752,1520,543,554,1,1,1,UP,1.0,280.0,426.0,438.0,1144.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,6,1,6,854,32,6.0,300,DOWN,762,18.0,true,9182,8145,1153,586,451,0,1,1,DOWN,1.0,222.667,534.0,432.0,1432.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,7,1,7,854,32,3.0,100,UP,738,18.0,true,5389,3535,784,1069,785,-1,0,1,DOWN,1.0,292.0,388.0,445.0,1141.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,8,1,8,854,32,3.0,200,DOWN,721,18.0,true,8471,7447,1712,979,45,-1,1,1,UP,1.0,301.0,515.0,421.5,1287.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,9,2,1,854,32,3.0,100,DOWN,484,18.0,true,7639,4528,1446,806,2305,0,1,1,UP,1.0,236.692,523.0,411.0,1216.5,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,10,2,2,854,32,6.0,100,DOWN,527,18.0,true,5180,3647,847,974,559,1,1,1,UP,1.0,250.499,517.0,356.0,1255.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,11,2,3,854,32,3.0,200,UP,244,18.0,true,10226,9189,1240,1005,32,0,1,1,UP,1.0,278.889,430.0,474.0,1145.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,12,2,4,854,32,6.0,200,UP,608,18.0,true,11070,8225,1953,1621,1224,1,1,1,DOWN,1.0,291.0,331.0,573.0,1194.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,13,2,5,854,32,3.0,50,UP,591,18.0,true,8461,4368,1696,1512,2581,1,1,1,DOWN,1.0,362.0,435.0,522.0,1409.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,14,2,6,854,32,3.0,300,DOWN,483,18.0,true,10074,8416,1184,948,710,-1,1,1,DOWN,1.0,245.633,516.0,569.0,1683.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,15,2,7,854,32,6.0,50,DOWN,398,18.0,true,7082,5488,3936,798,796,-1,1,1,DOWN,1.0,245.0,558.0,358.0,1159.5,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,16,2,8,854,32,6.0,300,UP,332,18.0,true,10713,9231,1296,641,841,0,1,1,DOWN,1.0,280.968,267.5,562.0,1161.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,17,3,1,854,32,3.0,300,DOWN,598,18.0,true,11478,7889,1457,703,2886,0,1,1,UP,1.0,174.0,545.0,399.0,1445.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,18,3,2,854,32,6.0,50,DOWN,163,18.0,true,3241,1488,463,1063,690,0,1,1,DOWN,1.0,220.0,565.0,338.0,1250.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,19,3,3,854,32,6.0,300,UP,214,18.0,true,10247,8721,2224,651,875,0,2,1,DOWN,1.0,237.0,259.0,578.0,1249.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,20,3,4,854,32,3.0,200,DOWN,617,18.0,true,8025,6577,2881,928,520,0,2,1,DOWN,1.0,233.538,535.0,507.0,1512.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,21,3,5,854,32,6.0,200,UP,114,18.0,true,7843,7074,2080,727,42,-1,1,1,UP,1.0,236.602,315.0,535.0,1115.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,22,3,6,854,32,3.0,100,UP,468,18.0,true,6023,4560,1391,904,559,0,1,1,DOWN,1.0,270.0,351.0,472.0,1245.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,23,3,7,854,32,6.0,100,DOWN,468,18.0,true,5533,4306,1362,581,646,0,2,2,DOWN,1.0,347.0,349.0,448.0,1320.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,24,3,8,854,32,3.0,50,UP,311,18.0,true,5501,4463,2640,528,510,0,2,1,DOWN,1.0,340.0,347.0,485.0,1123.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,25,4,1,854,32,3.0,200,UP,129,18.0,true,9505,6639,1187,773,2093,1,1,1,UP,1.0,144.0,354.0,578.0,1406.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,26,4,2,854,32,6.0,100,UP,302,18.0,true,5301,4192,1008,595,514,0,1,1,DOWN,1.0,367.503,348.0,481.0,1138.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,27,4,3,854,32,6.0,50,UP,446,18.0,true,5220,4143,2256,469,608,0,2,1,DOWN,1.0,375.0,306.0,514.0,1004.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,28,4,4,854,32,6.0,200,DOWN,725,18.0,true,8556,7343,1088,622,591,0,1,1,DOWN,1.0,260.418,355.0,490.0,1605.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,29,4,5,854,32,3.0,300,UP,413,18.0,true,9248,8355,1264,876,17,0,0,1,UP,1.0,327.0,373.0,479.0,1135.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,30,4,6,854,32,6.0,300,DOWN,568,18.0,true,10028,8976,864,598,454,0,1,1,DOWN,1.0,234.0,470.0,440.0,1507.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,31,4,7,854,32,3.0,50,DOWN,437,18.0,true,4447,3439,1520,483,525,0,1,1,UP,1.0,295.0,487.0,389.5,1417.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,1,1,32,4,8,854,32,3.0,100,DOWN,608,18.0,true,5930,4449,800,880,601,0,1,1,UP,1.0,307.0,397.0,452.0,1380.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,1,1,1,854,32,6.0,50,DOWN,689,18.0,true,12516,2622,1279,413,9481,0,1,1,UP,1.0,193.0,667.0,413.0,1329.5,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,2,1,2,854,32,6.0,200,UP,429,18.0,true,8580,7423,863,703,454,-2,1,1,DOWN,1.0,303.609,486.0,498.0,1307.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,3,1,3,854,32,3.0,50,UP,227,18.0,true,4029,2735,1969,473,821,0,2,1,UP,1.0,364.448,517.0,506.0,1160.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,4,1,4,854,32,6.0,300,DOWN,593,18.0,true,9385,7983,831,673,729,-1,1,1,DOWN,1.0,296.511,528.0,489.0,1436.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,5,1,5,854,32,3.0,100,UP,52,18.0,true,4109,3313,1554,334,462,0,1,1,UP,1.0,393.58,510.0,519.0,1179.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,6,1,6,854,32,6.0,100,DOWN,350,18.0,true,4225,3551,1152,292,382,1,1,1,DOWN,1.0,357.504,635.0,528.5,1175.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,7,1,7,854,32,3.0,300,UP,521,18.0,true,9150,8146,1587,422,582,0,1,1,UP,1.0,379.0,475.5,523.0,1195.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,8,1,8,854,32,3.0,200,DOWN,410,18.0,true,6657,5535,1023,495,627,0,2,1,DOWN,1.0,328.509,519.0,516.0,1387.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,9,2,1,854,32,3.0,300,DOWN,631,18.0,true,13908,7169,1152,434,6305,0,1,1,DOWN,1.0,171.37,470.0,437.0,1473.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,10,2,2,854,32,6.0,300,UP,263,18.0,true,9423,8864,1040,186,373,-1,1,1,DOWN,2.0,240.333,393.0,880.0,1156.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,11,2,3,854,32,3.0,200,UP,132,18.0,true,7482,6606,1422,442,434,0,1,1,DOWN,1.0,264.536,379.0,470.0,1088.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,12,2,4,854,32,3.0,50,DOWN,681,18.0,true,3632,2703,1584,493,436,-1,1,1,DOWN,1.0,304.455,491.0,405.0,1144.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,13,2,5,854,32,3.0,100,DOWN,702,18.0,true,6657,5503,1216,475,679,0,1,1,DOWN,1.0,266.0,351.0,395.0,1224.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,14,2,6,854,32,6.0,50,UP,442,18.0,true,2553,1487,418,561,505,0,1,1,UP,1.0,311.0,458.0,403.0,1002.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,15,2,7,854,32,6.0,100,UP,227,18.0,true,5632,4494,368,740,398,-1,0,1,DOWN,1.0,274.0,414.0,459.0,1100.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,16,2,8,854,32,6.0,200,DOWN,485,18.0,true,7867,6928,2000,532,407,0,1,1,DOWN,1.0,274.542,461.0,468.519,1097.5,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,17,3,1,854,32,6.0,50,UP,716,18.0,true,7506,2368,1600,426,4712,1,2,1,UP,1.0,292.0,429.0,463.5,999.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,18,3,2,854,32,6.0,100,DOWN,727,18.0,true,4368,3599,1326,220,549,0,1,1,DOWN,1.0,275.0,531.0,412.0,1328.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,19,3,3,854,32,6.0,300,DOWN,733,18.0,true,8064,7424,1504,178,462,1,1,1,DOWN,1.0,248.35,481.0,548.0,1430.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,20,3,4,854,32,3.0,50,UP,126,18.0,true,4703,4271,1966,393,39,1,1,1,UP,1.0,310.496,372.0,482.0,1096.236,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,21,3,5,854,32,3.0,200,DOWN,647,18.0,true,7016,6033,1760,512,471,1,2,1,DOWN,1.0,304.0,499.0,535.5,1319.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,22,3,6,854,32,3.0,300,UP,42,18.0,true,8644,7744,1504,128,772,0,1,1,UP,2.0,360.0,359.5,990.0,1142.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,23,3,7,854,32,3.0,100,DOWN,293,18.0,true,4398,3615,1168,204,579,0,1,1,DOWN,1.0,316.49,474.0,448.5,1111.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,24,3,8,854,32,6.0,200,UP,266,18.0,true,6131,5600,1424,57,474,0,2,2,UP,1.0,329.242,375.754,491.0,1067.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,25,4,1,854,32,6.0,200,DOWN,682,18.0,true,7012,5328,1312,232,1452,0,1,1,DOWN,1.0,220.003,468.0,430.0,1160.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,26,4,2,854,32,3.0,100,UP,209,18.0,true,4560,3600,1425,491,469,0,2,1,UP,1.0,389.458,426.0,547.0,1048.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,27,4,3,854,32,6.0,100,UP,256,18.0,true,4501,4034,1301,84,383,0,1,1,DOWN,1.0,347.471,356.0,524.0,1024.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,28,4,4,854,32,3.0,200,UP,58,18.0,true,7162,6320,1073,438,404,0,1,1,DOWN,1.0,352.659,350.0,537.0,1084.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,29,4,5,854,32,3.0,50,DOWN,354,18.0,true,2688,1983,1199,235,470,1,0,1,DOWN,1.0,322.475,591.0,405.0,1178.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,30,4,6,854,32,6.0,50,DOWN,355,18.0,true,3841,3186,1537,146,509,-1,2,1,UP,1.0,333.312,524.463,437.0,1240.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,31,4,7,854,32,6.0,300,UP,356,18.0,true,8412,7776,1554,180,456,0,2,1,DOWN,1.0,317.099,296.0,597.0,1077.0,1080.0,1661.0,4.331,
13,MOOSE,Drag,2,2,32,4,8,854,32,3.0,300,DOWN,509,18.0,true,6558,5776,815,431,351,0,0,1,UP,1.0,314.018,525.0,593.775,1555.218,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,1,1,1,854,32,3.0,300,DOWN,527,18.0,true,23064,8960,2992,3221,10883,0,1,1,DOWN,1.0,194.0,529.0,379.0,1468.479,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,2,1,2,854,32,3.0,100,UP,102,18.0,true,10738,9073,1760,689,976,0,1,1,DOWN,1.0,201.0,567.519,405.0,1377.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,3,1,3,854,32,6.0,50,DOWN,258,18.0,true,5730,3374,1774,340,2016,-1,1,1,DOWN,1.0,233.0,585.0,356.0,1209.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,4,1,4,854,32,6.0,100,UP,591,18.0,true,8887,7841,831,241,805,-1,1,1,DOWN,1.0,187.0,564.5,338.0,1193.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,5,1,5,854,32,3.0,50,DOWN,783,18.0,true,9346,8319,1982,347,680,1,1,2,DOWN,1.0,259.0,424.0,471.551,1050.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,6,1,6,854,32,3.0,200,UP,349,18.0,true,14815,13619,2995,612,584,-1,0,1,UP,1.0,289.0,320.5,527.0,1040.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,7,1,7,854,32,6.0,200,DOWN,289,18.0,true,7556,6303,671,395,858,1,1,1,DOWN,1.0,169.375,539.0,349.5,1285.347,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,8,1,8,854,32,6.0,300,UP,126,18.0,true,8533,7201,2209,430,902,0,1,1,UP,1.0,250.0,308.5,422.0,1152.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,9,2,1,854,32,6.0,100,DOWN,381,18.0,true,7992,5025,1552,483,2484,-1,1,1,DOWN,1.0,292.0,530.5,532.699,1188.334,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,10,2,2,854,32,3.0,100,DOWN,594,18.0,true,6473,5410,1665,324,739,-1,0,2,DOWN,1.0,208.505,440.0,440.0,1041.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,11,2,3,854,32,6.0,300,DOWN,582,18.0,true,6546,5536,927,375,635,1,1,1,DOWN,1.0,274.0,556.0,374.0,1236.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,12,2,4,854,32,6.0,200,UP,525,18.0,true,9930,8430,1056,499,1001,-2,1,2,UP,1.0,211.0,338.623,363.0,1130.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,13,2,5,854,32,3.0,200,DOWN,784,18.0,true,4363,3248,672,395,720,0,1,1,DOWN,1.0,267.0,459.0,371.0,1306.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,14,2,6,854,32,6.0,50,UP,715,18.0,true,7212,5856,2687,623,733,0,3,2,UP,1.0,211.0,324.5,367.5,1121.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,15,2,7,854,32,3.0,300,UP,458,18.0,true,9687,8223,1856,565,899,1,1,2,DOWN,1.0,223.0,320.0,379.0,1203.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,16,2,8,854,32,3.0,50,UP,204,18.0,true,6833,4929,239,1187,717,0,0,1,DOWN,1.0,256.0,397.0,415.514,1122.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,17,3,1,854,32,3.0,50,UP,159,18.0,true,8407,4337,2353,399,3671,0,1,1,UP,1.0,304.0,339.5,448.0,1079.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,18,3,2,854,32,6.0,100,DOWN,811,18.0,true,4954,3840,1695,313,801,1,1,1,DOWN,1.0,295.0,401.0,379.0,1002.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,19,3,3,854,32,3.0,300,UP,534,18.0,true,8067,6831,1776,491,745,0,1,1,DOWN,1.0,315.712,263.646,536.0,986.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,20,3,4,854,32,6.0,200,DOWN,699,18.0,true,4242,2337,-1,1186,719,0,0,1,DOWN,1.0,225.0,445.0,368.5,1006.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,21,3,5,854,32,6.0,300,DOWN,705,18.0,true,11237,9937,1007,403,897,1,1,1,UP,1.0,237.505,322.648,449.0,1110.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,22,3,6,854,32,3.0,200,UP,369,18.0,true,5679,4785,2481,337,557,0,1,1,UP,1.0,302.96,342.0,391.71,1079.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,23,3,7,854,32,6.0,50,UP,359,18.0,true,6506,5472,815,497,537,0,1,1,UP,2.0,259.0,346.0,811.0,1097.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,24,3,8,854,32,3.0,100,DOWN,464,18.0,true,4354,3456,1024,364,534,0,1,1,DOWN,1.0,266.0,390.0,361.0,1164.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,25,4,1,854,32,6.0,200,UP,576,18.0,true,7137,4512,175,615,2010,0,1,1,UP,1.0,249.0,383.0,438.0,1171.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,26,4,2,854,32,3.0,50,DOWN,535,18.0,true,4220,2814,959,538,868,0,1,1,DOWN,1.0,285.282,509.0,384.0,1138.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,27,4,3,854,32,6.0,50,DOWN,162,18.0,true,10297,8880,1552,594,823,-1,1,2,UP,1.0,301.0,420.0,438.0,1009.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,28,4,4,854,32,6.0,300,UP,501,18.0,true,8438,6624,2815,817,997,-1,1,1,DOWN,1.0,289.0,344.5,479.061,1099.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,29,4,5,854,32,6.0,100,UP,405,18.0,true,14238,13089,1648,228,921,0,2,2,DOWN,1.0,158.0,365.5,541.0,1355.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,30,4,6,854,32,3.0,300,DOWN,835,18.0,true,7423,6241,3744,299,883,0,2,1,DOWN,1.0,262.561,480.0,362.0,1104.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,31,4,7,854,32,3.0,200,DOWN,735,18.0,true,11138,9903,800,487,748,0,1,1,UP,1.0,194.352,386.0,426.0,1155.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,1,32,4,8,854,32,3.0,100,UP,72,18.0,true,6929,6338,1359,559,32,-1,1,1,UP,1.0,222.132,467.0,375.0,1120.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,1,1,1,854,32,6.0,200,UP,597,18.0,true,8543,4256,2257,892,3395,-2,1,1,UP,1.0,269.0,327.0,590.351,1123.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,2,1,2,854,32,6.0,50,UP,411,18.0,true,6531,5263,1647,639,629,1,1,1,DOWN,1.0,384.0,413.5,597.0,1127.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,3,1,3,854,32,6.0,100,DOWN,325,18.0,true,5292,3905,801,387,1000,-2,1,1,DOWN,1.0,389.0,456.0,472.317,1136.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,4,1,4,854,32,3.0,300,DOWN,504,18.0,true,5335,3792,735,536,1007,1,0,1,DOWN,1.0,420.5,418.0,513.0,1103.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,5,1,5,854,32,3.0,50,UP,46,18.0,true,4551,3247,2641,339,965,0,2,1,UP,1.0,404.0,391.5,500.0,1197.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,6,1,6,854,32,3.0,100,UP,156,18.0,true,5060,3668,1140,643,749,-1,0,2,UP,1.0,476.642,482.0,573.0,1113.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,7,1,7,854,32,3.0,200,DOWN,376,18.0,true,3830,2606,431,645,579,0,1,1,DOWN,1.0,413.0,469.0,546.0,1271.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,8,1,8,854,32,6.0,300,DOWN,726,18.0,true,4282,3232,784,100,950,1,1,1,DOWN,1.0,450.5,357.0,571.0,1068.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,9,2,1,854,32,6.0,100,UP,309,18.0,true,4735,1151,0,1072,2512,0,0,1,UP,1.0,340.615,499.5,490.0,964.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,10,2,2,854,32,3.0,100,DOWN,180,18.0,true,4566,3232,1633,613,721,1,0,1,DOWN,1.0,370.506,367.0,480.0,1017.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,11,2,3,854,32,3.0,300,UP,259,18.0,true,4857,3392,1056,806,659,0,1,1,UP,1.0,379.714,292.0,516.723,1015.656,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,12,2,4,854,32,6.0,200,DOWN,698,18.0,true,4856,3519,1423,565,772,-2,1,1,DOWN,1.0,426.272,306.0,524.0,925.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,13,2,5,854,32,3.0,200,UP,68,18.0,true,6136,4961,353,666,509,-1,0,1,DOWN,2.0,415.527,288.0,972.0,937.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,14,2,6,854,32,6.0,50,DOWN,387,18.0,true,2966,2016,448,173,777,0,1,1,DOWN,1.0,424.0,378.0,477.0,781.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,15,2,7,854,32,3.0,50,DOWN,180,18.0,true,4750,3024,2098,531,1195,0,1,1,DOWN,1.0,427.467,390.0,477.0,967.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,16,2,8,854,32,6.0,300,UP,536,18.0,true,8308,6991,1857,624,693,-2,0,1,UP,1.0,454.811,327.5,585.0,984.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,17,3,1,854,32,3.0,300,UP,411,18.0,true,8918,8221,1392,690,7,0,1,1,DOWN,1.0,331.0,334.5,541.0,1054.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,18,3,2,854,32,3.0,50,UP,212,18.0,true,5812,4944,2000,219,649,0,2,1,DOWN,1.0,435.533,306.5,582.5,971.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,19,3,3,854,32,6.0,50,DOWN,731,18.0,true,5831,3663,1263,565,1603,-1,1,1,DOWN,1.0,337.0,344.0,583.0,1015.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,20,3,4,854,32,6.0,200,DOWN,704,18.0,true,8527,7760,1552,348,419,0,2,2,UP,1.0,369.486,331.68,552.0,1132.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,21,3,5,854,32,6.0,300,UP,319,18.0,true,11241,10799,2321,403,39,0,1,1,UP,2.0,305.0,208.0,1022.0,1169.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,22,3,6,854,32,3.0,200,UP,62,18.0,true,5830,4320,1376,560,950,1,1,2,UP,1.0,286.0,527.5,451.0,1229.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,23,3,7,854,32,6.0,100,DOWN,595,18.0,true,4553,3056,1231,360,1137,-1,1,1,DOWN,1.0,297.0,424.0,486.0,1125.479,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,24,3,8,854,32,3.0,100,DOWN,292,18.0,true,5438,3551,976,873,1014,1,0,1,DOWN,1.0,302.0,439.0,440.0,1276.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,25,4,1,854,32,3.0,50,DOWN,282,18.0,true,4947,3087,2624,369,1491,0,1,1,DOWN,1.0,328.0,659.0,450.0,1276.5,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,26,4,2,854,32,6.0,200,UP,159,18.0,true,5666,4320,2223,612,734,-1,1,1,UP,1.0,381.0,406.0,555.0,1079.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,27,4,3,854,32,6.0,100,UP,449,18.0,true,4853,3489,2561,381,983,0,1,1,UP,1.0,402.568,460.5,527.5,1027.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,28,4,4,854,32,3.0,200,DOWN,688,18.0,true,3739,2081,0,993,665,0,0,1,DOWN,1.0,425.0,392.0,544.0,981.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,29,4,5,854,32,6.0,300,DOWN,514,18.0,true,5646,4721,1124,249,676,1,1,1,UP,1.0,390.0,385.0,601.0,1192.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,30,4,6,854,32,3.0,100,UP,478,18.0,true,4118,2784,1215,757,577,0,1,1,UP,1.0,433.0,565.5,534.0,1156.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,31,4,7,854,32,6.0,50,UP,178,18.0,true,5716,5086,3343,594,36,-2,2,1,UP,1.0,449.499,428.0,561.0,1110.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,2,32,4,8,854,32,3.0,300,DOWN,536,18.0,true,4822,3808,1695,511,503,0,1,1,DOWN,1.0,361.669,470.0,544.0,1053.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,3,1,1,1,854,32,3.0,100,DOWN,644,18.0,true,7891,4369,1616,403,3119,-1,1,1,UP,1.0,178.0,506.0,395.0,1313.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,3,2,1,2,854,32,6.0,200,UP,281,18.0,true,12632,11344,1791,588,700,-1,1,1,DOWN,1.0,243.408,442.508,562.555,1399.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,3,3,1,3,854,32,3.0,300,UP,317,18.0,true,9531,7839,2080,836,856,0,1,2,UP,1.0,341.0,372.5,496.0,1181.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,3,4,1,4,854,32,3.0,200,UP,465,18.0,true,4144,2783,943,416,945,0,1,1,UP,1.0,377.5,416.5,500.0,1271.0,1080.0,1661.0,4.331,
13,MOOSE,Rubbing,2,3,5,1,5,854,32,6.0,100,DOWN,281,18.0,true,4469,3345,1647,483,641,0,1,1,DOWN,1.0,360.5,442.0,401.0,1131.0,1080.0,1661.0,4.331,
