ID, Device, Mode, Round, Trial, Block, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
11,MOOSE,Drag,4,16,2,8,854,32,3.0,300,DOWN,338,18.0,true,8895,7826,1730,298,771,0,2,1,DOWN,2.0,448.493,273.0,1055.0,1421.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,17,3,1,854,32,6.0,300,UP,246,18.0,true,11571,9201,2369,635,1735,-2,0,1,DOWN,1.0,212.0,402.659,791.0,1321.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,18,3,2,854,32,3.0,200,UP,551,18.0,true,7782,6785,1744,75,922,0,2,1,UP,1.0,593.377,424.0,836.0,1311.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,19,3,3,854,32,3.0,50,DOWN,243,18.0,true,6685,5727,1648,157,801,0,1,1,DOWN,1.0,510.0,477.0,767.0,1190.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,20,3,4,854,32,6.0,100,UP,455,18.0,true,5460,4864,1968,25,571,-1,2,1,UP,1.0,518.488,488.0,683.0,1247.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,21,3,5,854,32,3.0,100,DOWN,193,18.0,true,4232,4029,1166,171,32,0,1,1,UP,1.0,593.969,572.0,708.0,1306.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,22,3,6,854,32,3.0,300,DOWN,626,18.0,true,12151,11263,1696,344,544,0,2,1,UP,1.0,347.477,450.0,743.0,1622.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,23,3,7,854,32,6.0,200,DOWN,638,18.0,true,6721,6015,448,239,467,-2,1,1,DOWN,1.0,391.51,449.0,572.0,1574.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,24,3,8,854,32,6.0,50,UP,35,18.0,true,3277,3077,976,145,55,1,1,1,UP,1.0,425.0,586.0,551.0,1313.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,25,4,1,854,32,3.0,50,UP,755,18.0,true,4790,3423,1360,68,1299,0,1,1,UP,1.0,348.0,97.0,1048.0,1083.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,26,4,2,854,32,6.0,50,DOWN,524,18.0,true,2540,1841,736,221,478,1,1,1,DOWN,1.0,542.062,441.0,653.0,1205.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,27,4,3,854,32,3.0,100,UP,296,18.0,true,7325,6947,2639,329,49,0,3,1,DOWN,1.0,500.519,304.0,708.0,1202.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,28,4,4,854,32,3.0,300,UP,317,18.0,true,10850,10514,1905,289,47,0,1,1,UP,1.0,470.477,188.0,816.0,1295.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,29,4,5,854,32,3.0,200,DOWN,235,18.0,true,8922,8256,1473,182,484,0,2,1,UP,1.0,460.972,100.0,1046.0,1504.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,30,4,6,854,32,6.0,100,DOWN,662,18.0,true,4231,3928,816,240,63,0,1,1,UP,1.0,533.477,466.0,643.0,1193.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,31,4,7,854,32,6.0,300,DOWN,784,18.0,true,10482,10357,1730,79,46,-2,2,1,UP,1.0,422.659,361.0,720.0,1555.0,1080.0,1661.0,4.331
11,MOOSE,Drag,4,32,4,8,854,32,6.0,200,UP,44,18.0,true,13215,12543,992,61,611,0,1,1,DOWN,1.0,331.489,227.0,1050.0,1427.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,1,1,1,854,32,6.0,300,UP,345,18.0,true,15783,9616,679,816,5351,-2,0,1,UP,1.0,336.0,88.0,814.0,1077.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,2,1,2,854,32,3.0,200,DOWN,415,18.0,true,5223,3681,-1,743,799,1,0,1,DOWN,1.0,540.874,89.5,801.0,1144.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,3,1,3,854,32,3.0,50,UP,774,18.0,true,8925,8033,3680,44,848,0,3,2,UP,1.0,565.0,216.669,732.5,1142.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,4,1,4,854,32,6.0,100,DOWN,674,18.0,true,5126,4144,560,61,921,2,1,1,DOWN,1.0,584.0,292.0,708.647,965.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,5,1,5,854,32,6.0,200,DOWN,703,18.0,true,8835,8690,2744,75,70,-2,1,1,UP,1.0,551.0,307.5,700.0,1038.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,6,1,6,854,32,3.0,100,UP,15,18.0,true,10049,8320,2799,305,1424,-1,0,2,UP,1.0,545.446,119.0,815.5,1061.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,7,1,7,854,32,3.0,300,DOWN,715,18.0,false,9240,8289,3889,91,860,2,1,1,DOWN,1.0,501.443,210.0,761.0,1062.956,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,8,1,7,854,32,6.0,50,UP,697,18.0,true,10805,9920,1553,20,865,1,1,1,DOWN,1.0,570.0,69.0,844.0,1114.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,9,1,8,854,32,3.0,300,DOWN,502,18.0,true,7032,6472,480,520,40,-1,1,1,UP,1.0,580.36,411.0,694.0,1117.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,10,2,1,854,32,3.0,100,DOWN,476,18.0,true,11963,7777,5504,46,4140,0,2,1,DOWN,2.0,250.0,228.0,1003.0,1121.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,11,2,2,854,32,3.0,200,UP,528,18.0,true,12489,11311,1919,425,753,0,2,1,DOWN,1.0,418.0,431.0,613.0,1115.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,12,2,3,854,32,6.0,300,DOWN,738,18.0,true,8676,7537,1968,154,985,2,1,1,DOWN,1.0,451.0,538.0,654.0,1419.962,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,13,2,4,854,32,6.0,50,DOWN,670,18.0,true,6037,5023,1838,172,842,-1,1,1,DOWN,1.0,435.304,390.0,639.0,1447.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,14,2,5,854,32,3.0,50,DOWN,228,18.0,true,6659,5920,864,686,53,-1,1,1,UP,1.0,455.279,385.0,680.0,1447.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,15,2,6,854,32,6.0,200,UP,472,18.0,true,6320,5472,575,371,477,1,1,1,DOWN,1.0,459.0,649.0,551.344,1321.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,16,2,7,854,32,3.0,300,UP,63,18.0,true,10049,9248,1121,109,692,0,1,3,DOWN,1.0,474.0,553.0,585.0,1427.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,17,2,8,854,32,6.0,100,UP,572,18.0,true,5021,3488,736,326,1207,-2,0,1,UP,1.0,493.0,226.0,654.0,1207.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,18,3,1,854,32,6.0,50,UP,712,18.0,true,5985,3791,2494,159,2035,1,2,1,UP,1.0,429.0,387.0,599.0,1039.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,19,3,2,854,32,3.0,300,DOWN,661,18.0,true,7561,6592,2176,32,937,0,1,1,DOWN,1.0,473.298,442.0,653.0,1423.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,20,3,3,854,32,3.0,50,DOWN,136,18.0,true,4744,4405,1567,290,49,0,1,1,UP,1.0,458.64,605.0,556.0,1302.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,21,3,4,854,32,6.0,300,DOWN,546,18.0,true,13859,12704,4097,1104,51,-2,1,2,UP,1.0,480.443,535.0,633.0,1326.265,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,22,3,5,854,32,3.0,200,UP,538,18.0,true,8380,7233,1920,205,942,0,1,1,UP,1.0,516.0,420.5,652.347,1246.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,23,3,6,854,32,6.0,200,UP,525,18.0,true,7220,5984,1665,82,1154,0,1,1,UP,1.0,522.0,401.0,719.0,1227.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,24,3,7,854,32,6.0,100,DOWN,452,18.0,true,3359,2878,305,435,46,-1,1,1,UP,1.0,576.852,260.0,770.0,1078.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,25,3,8,854,32,3.0,100,UP,429,18.0,true,5703,4623,2367,355,725,-1,0,1,UP,1.0,584.544,122.5,799.5,1264.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,26,4,1,854,32,3.0,300,UP,139,18.0,true,13260,10896,3009,433,1931,0,3,2,UP,1.0,382.0,381.0,722.346,1290.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,27,4,2,854,32,6.0,50,DOWN,101,18.0,true,10659,10077,272,533,49,-2,1,1,UP,1.0,465.456,460.415,674.0,1455.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,28,4,3,854,32,6.0,300,UP,264,18.0,true,5629,4367,1136,152,1110,0,1,1,UP,1.0,540.0,592.5,709.0,1187.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,29,4,4,854,32,6.0,100,UP,102,18.0,true,3414,2240,911,256,918,-1,1,1,UP,1.0,571.0,731.0,677.0,1277.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,30,4,5,854,32,3.0,50,UP,696,18.0,true,2971,1616,239,379,976,-1,0,1,UP,1.0,637.427,730.0,673.5,1181.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,31,4,6,854,32,3.0,100,DOWN,811,18.0,true,13271,12304,2528,114,853,0,2,2,UP,1.0,582.66,411.0,799.0,1404.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,32,4,7,854,32,6.0,200,DOWN,284,18.0,true,8047,7648,1408,342,57,1,1,1,DOWN,1.0,563.696,398.0,794.0,1358.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,1,33,4,8,854,32,3.0,200,DOWN,449,18.0,true,10704,10485,2193,173,46,0,1,2,DOWN,1.0,587.0,428.0,776.0,1133.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,1,1,1,854,32,6.0,200,DOWN,434,18.0,false,10413,5361,1106,351,4701,-13,0,1,DOWN,1.0,268.0,694.0,991.0,1197.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,2,1,1,854,32,3.0,200,UP,299,18.0,true,8636,7713,3248,137,786,0,1,1,UP,1.0,429.357,650.0,567.268,1098.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,3,1,2,854,32,3.0,300,DOWN,833,18.0,true,8809,7952,2127,235,622,0,0,1,DOWN,1.0,427.307,380.0,589.0,1101.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,4,1,3,854,32,6.0,300,DOWN,826,18.0,true,6551,6370,1889,119,62,-1,2,1,UP,1.0,471.288,301.0,649.0,1131.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,5,1,4,854,32,6.0,200,DOWN,653,18.0,true,5711,5454,1472,215,42,-1,2,1,UP,1.0,478.0,484.0,606.0,1105.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,6,1,5,854,32,6.0,100,UP,475,18.0,true,4772,3632,127,583,557,1,1,1,DOWN,1.0,519.279,519.0,589.0,1189.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,7,1,6,854,32,6.0,50,UP,239,18.0,true,7124,5937,1311,313,874,0,2,2,UP,1.0,456.0,588.0,586.0,1344.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,8,1,7,854,32,3.0,100,UP,720,18.0,true,5069,4800,2048,214,55,0,1,1,DOWN,1.0,437.0,333.0,600.0,1330.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,9,1,8,854,32,3.0,50,DOWN,405,18.0,true,5049,4960,2960,58,31,0,1,1,UP,1.0,479.0,469.0,624.0,1087.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,10,2,1,854,32,6.0,200,UP,402,18.0,false,7682,5937,912,62,1683,3,1,1,UP,1.0,394.0,547.0,635.0,1243.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,11,2,1,854,32,3.0,50,UP,439,18.0,true,5439,3345,1088,31,2063,0,1,1,UP,1.0,564.0,408.0,697.0,1000.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,12,2,2,854,32,6.0,200,UP,191,18.0,true,9891,9809,641,29,53,0,1,1,UP,1.0,548.533,689.5,671.0,1339.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,13,2,3,854,32,6.0,300,UP,411,18.0,true,5546,4576,1759,93,877,0,1,1,UP,1.0,558.0,728.5,643.268,1256.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,14,2,4,854,32,3.0,300,UP,432,18.0,true,16493,16144,4271,258,91,0,1,2,DOWN,1.0,238.0,194.5,656.0,1234.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,15,2,5,854,32,3.0,100,DOWN,808,18.0,true,9248,9100,1776,112,36,0,1,1,DOWN,1.0,420.707,318.0,621.0,1262.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,16,2,6,854,32,6.0,50,DOWN,420,18.0,true,5402,5343,1664,8,51,1,1,1,UP,1.0,404.0,623.0,574.0,1434.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,17,2,7,854,32,3.0,200,DOWN,824,18.0,true,6253,5200,3634,70,983,1,1,1,DOWN,1.0,433.5,531.279,569.0,1345.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,18,2,8,854,32,6.0,100,DOWN,792,18.0,true,4549,3504,1745,76,969,-1,2,1,DOWN,1.0,474.0,438.0,586.0,1169.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,19,3,1,854,32,6.0,200,DOWN,287,18.0,true,10471,8527,1678,183,1761,-1,2,2,DOWN,1.0,397.0,215.5,648.5,1316.105,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,20,3,2,854,32,6.0,50,DOWN,368,18.0,true,4928,4017,2497,225,686,-1,1,1,DOWN,1.0,422.5,404.0,626.0,1359.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,21,3,3,854,32,3.0,100,DOWN,700,18.0,true,7082,6769,2416,250,63,-1,1,1,UP,2.0,409.0,285.0,790.0,1552.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,22,3,4,854,32,3.0,200,UP,212,18.0,true,8419,8049,4639,323,47,0,1,1,UP,1.0,439.291,857.0,504.414,1393.329,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,23,3,5,854,32,3.0,300,UP,320,18.0,true,6378,4767,112,654,957,1,0,1,UP,2.0,447.397,168.0,928.0,1401.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,24,3,6,854,32,6.0,300,UP,536,18.0,true,7913,6976,3023,117,820,0,2,1,UP,1.0,494.0,966.858,590.464,1557.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,25,3,7,854,32,6.0,100,UP,697,18.0,true,3285,2113,1281,225,947,1,2,1,UP,1.0,488.0,1062.5,536.526,1596.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,26,3,8,854,32,3.0,50,DOWN,419,18.0,true,8032,6848,2495,75,1109,0,1,1,DOWN,1.0,490.544,676.0,599.0,1630.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,27,4,1,854,32,3.0,200,DOWN,291,18.0,true,11284,7920,1200,321,3043,-1,0,1,DOWN,1.0,226.669,505.0,387.479,1443.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,28,4,2,854,32,6.0,300,DOWN,774,18.0,true,7159,6961,3938,44,154,2,1,1,UP,1.0,303.0,270.0,544.0,1352.274,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,29,4,3,854,32,6.0,200,UP,119,18.0,true,8512,8343,1136,126,43,0,2,1,UP,2.0,344.0,112.0,903.0,1357.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,30,4,4,854,32,3.0,50,UP,582,18.0,true,3231,2466,209,697,68,0,0,1,UP,1.0,388.0,757.5,431.0,1402.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,31,4,5,854,32,3.0,100,UP,307,18.0,true,4219,3088,321,516,615,0,0,1,DOWN,1.0,415.574,679.5,482.421,1341.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,32,4,6,854,32,6.0,100,DOWN,360,18.0,true,4347,3056,705,195,1096,-1,1,1,DOWN,1.0,396.0,728.0,473.0,1249.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,33,4,7,854,32,3.0,300,DOWN,815,18.0,true,6876,4848,400,667,1361,1,0,2,DOWN,1.0,381.137,609.5,520.0,1342.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,2,34,4,8,854,32,6.0,50,UP,442,18.0,true,3560,2593,993,4,963,-1,1,1,UP,1.0,485.0,646.0,528.5,1296.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,1,1,1,854,32,3.0,100,UP,82,18.0,true,8424,4545,1488,460,3419,0,1,1,DOWN,1.0,98.0,566.0,1063.0,1919.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,2,1,2,854,32,3.0,50,DOWN,134,18.0,true,9780,8992,0,587,201,0,1,1,DOWN,1.0,286.359,463.0,471.0,1457.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,3,1,3,854,32,6.0,200,DOWN,345,18.0,true,5413,4112,1871,345,956,-1,1,1,DOWN,1.0,392.0,494.0,483.0,1458.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,4,1,4,854,32,3.0,300,DOWN,613,18.0,true,10898,9375,1775,284,1239,0,1,2,UP,1.0,417.818,501.5,529.0,1281.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,5,1,5,854,32,6.0,50,UP,571,18.0,true,4113,3856,1232,232,25,-2,0,1,DOWN,1.0,444.331,824.504,514.0,1378.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,6,1,6,854,32,6.0,100,UP,287,18.0,true,14860,14640,1712,85,135,2,3,3,UP,1.0,446.946,450.0,595.0,1341.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,7,1,7,854,32,3.0,200,UP,231,18.0,true,6081,4209,1024,491,1381,0,0,1,UP,1.0,473.0,644.0,547.0,1160.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,8,1,8,854,32,6.0,300,DOWN,314,18.0,false,6041,5039,1038,246,756,-3,1,1,DOWN,1.0,513.295,434.0,603.0,1046.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,9,1,8,854,32,6.0,300,DOWN,326,18.0,true,4837,3921,0,654,262,-1,0,1,UP,1.0,471.744,492.0,603.0,1142.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,10,2,1,854,32,3.0,200,DOWN,806,18.0,false,4884,2095,0,590,2199,-4,0,1,DOWN,1.0,381.0,665.0,567.5,1323.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,11,2,1,854,32,3.0,300,UP,60,18.0,true,7157,6097,2560,232,828,0,1,1,DOWN,1.0,477.0,721.647,604.0,1280.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,12,2,2,854,32,6.0,100,DOWN,403,18.0,true,8043,6896,2272,277,870,1,1,1,DOWN,1.0,453.307,715.0,616.0,1414.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,13,2,3,854,32,6.0,50,DOWN,646,18.0,true,3875,2576,1281,357,942,1,1,1,DOWN,1.0,454.712,804.0,526.0,1417.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,14,2,4,854,32,3.0,50,UP,713,18.0,true,3108,2271,1377,109,728,1,0,1,UP,2.0,486.424,428.0,894.0,1456.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,15,2,5,854,32,3.0,200,DOWN,467,18.0,true,5239,4897,1360,273,69,0,2,1,DOWN,1.0,497.436,706.0,592.0,1279.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,16,2,6,854,32,6.0,300,UP,296,18.0,true,8421,8303,1440,73,45,2,2,1,UP,1.0,483.609,820.0,595.5,1340.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,17,2,7,854,32,6.0,200,UP,559,18.0,true,3940,3056,319,818,66,-2,0,1,UP,1.0,486.09,885.5,591.0,1446.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,18,2,8,854,32,3.0,100,DOWN,626,18.0,true,4127,3057,1153,299,771,1,0,1,DOWN,1.0,535.0,675.0,632.0,1199.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,19,3,1,854,32,6.0,50,UP,52,18.0,true,3815,2078,928,200,1537,-2,1,1,UP,1.0,285.0,740.0,503.0,1248.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,20,3,2,854,32,6.0,200,UP,191,18.0,true,3975,3418,130,512,45,0,0,1,UP,1.0,438.0,880.501,525.499,1367.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,21,3,3,854,32,6.0,100,DOWN,458,18.0,true,7253,6254,1234,303,696,0,1,2,DOWN,1.0,422.0,741.5,551.0,1400.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,22,3,4,854,32,3.0,50,DOWN,673,18.0,true,16707,16352,8335,13,342,0,1,2,UP,1.0,393.0,603.0,614.0,1568.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,23,3,5,854,32,3.0,100,UP,400,18.0,true,6340,6192,2240,75,73,1,1,1,UP,1.0,436.0,693.0,540.0,1535.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,24,3,6,854,32,3.0,200,DOWN,669,18.0,true,6843,5904,3072,260,679,0,1,1,DOWN,1.0,455.0,610.0,609.0,1358.348,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,25,3,7,854,32,3.0,300,DOWN,452,18.0,true,4892,4324,143,529,39,0,0,1,UP,1.0,465.982,607.0,637.0,1134.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,26,3,8,854,32,6.0,300,UP,157,18.0,true,5029,4512,192,482,35,0,1,1,DOWN,1.0,460.345,682.0,603.0,1375.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,27,4,1,854,32,6.0,300,DOWN,558,18.0,true,8175,6881,2976,48,1246,-1,2,1,UP,1.0,256.0,715.0,570.0,1299.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,28,4,2,854,32,6.0,50,DOWN,260,18.0,true,3412,1967,366,678,767,2,0,1,DOWN,1.0,472.0,723.0,559.0,1132.364,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,29,4,3,854,32,6.0,100,UP,97,18.0,true,6231,5296,2161,324,611,-1,1,1,UP,1.0,459.0,697.5,537.0,1340.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,30,4,4,854,32,3.0,100,DOWN,159,18.0,true,4526,3360,1008,389,777,-1,0,1,DOWN,1.0,489.708,687.0,598.0,1113.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,31,4,5,854,32,3.0,50,UP,663,18.0,true,4255,2463,1184,732,1060,-1,0,1,UP,1.0,513.0,918.5,545.5,1322.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,32,4,6,854,32,6.0,200,DOWN,729,18.0,true,5123,3857,1600,406,860,-2,1,1,DOWN,1.0,540.0,560.0,683.5,1123.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,33,4,7,854,32,3.0,200,UP,192,18.0,true,4949,3874,1617,78,997,0,1,1,UP,1.0,553.38,549.0,636.5,1152.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,34,4,8,854,32,3.0,300,UP,496,18.0,false,9735,9473,2367,216,46,-4,1,2,UP,1.0,504.341,526.0,641.861,1311.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,3,35,4,8,854,32,3.0,300,UP,509,18.0,true,5808,4544,1440,271,993,0,1,1,UP,1.0,494.644,394.0,617.5,1207.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,1,1,1,854,32,3.0,100,DOWN,415,18.0,true,9498,5920,4416,316,3262,0,1,1,DOWN,1.0,290.0,610.0,608.5,1342.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,2,1,2,854,32,6.0,200,UP,475,18.0,true,7172,6832,2879,274,66,-1,1,1,UP,1.0,560.0,525.0,636.0,1227.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,3,1,3,854,32,6.0,100,UP,280,18.0,true,6010,5841,2848,123,46,-1,1,1,UP,1.0,593.108,393.0,691.0,1013.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,4,1,4,854,32,3.0,200,DOWN,444,18.0,true,6551,5314,2514,192,1045,0,1,1,UP,1.0,513.421,595.0,669.0,1190.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,5,1,5,854,32,3.0,300,UP,296,18.0,true,9466,9265,2864,138,63,1,1,2,UP,1.0,604.629,456.0,690.0,1251.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,6,1,6,854,32,6.0,50,DOWN,638,18.0,true,3017,1537,642,778,702,2,0,1,UP,1.0,606.303,486.0,762.0,1088.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,7,1,7,854,32,3.0,50,UP,310,18.0,true,4529,4383,2401,48,98,1,1,1,UP,1.0,616.0,704.0,661.0,1172.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,8,1,8,854,32,6.0,300,DOWN,425,18.0,true,8128,7937,3184,50,141,-2,1,1,DOWN,1.0,570.0,523.0,757.0,1196.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,9,2,1,854,32,3.0,200,UP,82,18.0,true,4434,2177,81,614,1643,0,0,1,UP,1.0,237.0,554.0,677.0,1297.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,10,2,2,854,32,3.0,300,DOWN,674,18.0,true,15555,15169,4383,304,82,-1,0,2,UP,1.0,478.317,555.0,654.0,1495.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,11,2,3,854,32,6.0,300,UP,509,18.0,true,6492,6402,2464,37,53,-1,1,1,DOWN,1.0,514.986,600.0,602.0,1396.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,12,2,4,854,32,6.0,100,DOWN,243,18.0,true,4022,3009,1888,180,833,-2,1,1,DOWN,1.0,515.673,545.0,632.0,1176.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,13,2,5,854,32,6.0,200,DOWN,587,18.0,true,5649,5537,1522,51,61,0,1,1,UP,1.0,511.298,583.0,672.0,1263.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,14,2,6,854,32,3.0,100,UP,315,18.0,true,6820,5761,2450,64,995,0,1,2,UP,1.0,531.323,499.0,699.0,1330.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,15,2,7,854,32,6.0,50,UP,286,18.0,true,3243,3009,912,204,30,0,1,1,UP,1.0,547.324,556.5,647.0,1253.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,16,2,8,854,32,3.0,50,DOWN,255,18.0,true,3226,3088,1152,92,46,0,1,1,UP,1.0,537.5,504.0,692.0,1138.5,1080.0,1661.0,4.331
