ID, Device, Mode, Trial Number, Block Number, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
2,MOOSE,Drag,9,2,1,854,32,6.0,100,DOWN,364,18.0,true,2604,1232,0,605,767,0,0,1,DOWN,1.0,202.0,493.0,439.0,1204.0,1080.0,1661.0,4.331
2,MOOSE,Drag,10,2,2,854,32,3.0,100,UP,449,18.0,true,4335,3664,1376,259,412,0,1,1,DOWN,1.0,330.0,451.0,439.0,1121.0,1080.0,1661.0,4.331
2,MOOSE,Drag,11,2,3,854,32,6.0,300,DOWN,419,18.0,true,5659,4544,224,368,747,2,0,1,DOWN,1.0,325.0,457.0,471.0,1264.0,1080.0,1661.0,4.331
2,MOOSE,Drag,12,2,4,854,32,6.0,50,DOWN,235,18.0,true,1709,975,399,192,542,0,1,1,DOWN,1.0,326.0,486.0,442.0,1164.0,1080.0,1661.0,4.331
2,MOOSE,Drag,13,2,5,854,32,3.0,200,UP,40,18.0,true,5519,5186,1568,322,11,1,0,1,UP,1.0,360.437,463.0,546.0,1153.0,1080.0,1661.0,4.331
2,MOOSE,Drag,14,2,6,854,32,6.0,200,DOWN,701,18.0,true,5839,4703,1633,398,738,-1,0,1,DOWN,1.0,315.493,467.0,456.564,1224.0,1080.0,1661.0,4.331
2,MOOSE,Drag,15,2,7,854,32,3.0,50,UP,709,18.0,true,2731,1649,1074,242,840,0,1,1,UP,1.0,385.0,508.0,428.0,1024.0,1080.0,1661.0,4.331
2,MOOSE,Drag,16,2,8,854,32,3.0,300,UP,29,18.0,true,7115,6415,1200,73,627,0,0,1,UP,1.0,359.0,457.0,520.0,1083.0,1080.0,1661.0,4.331
2,MOOSE,Drag,17,3,1,854,32,6.0,300,UP,93,18.0,true,8642,6609,975,7,2026,-2,1,1,UP,1.0,166.0,441.0,530.0,1017.0,1080.0,1661.0,4.331
2,MOOSE,Drag,18,3,2,854,32,6.0,100,DOWN,434,18.0,true,3462,2479,703,296,687,1,1,1,DOWN,1.0,383.711,463.0,488.0,1125.0,1080.0,1661.0,4.331
2,MOOSE,Drag,19,3,3,854,32,6.0,50,UP,659,18.0,true,2633,2432,607,149,52,-1,1,1,DOWN,1.0,407.0,451.0,476.0,1004.0,1080.0,1661.0,4.331
2,MOOSE,Drag,20,3,4,854,32,3.0,200,UP,163,18.0,true,4500,3797,401,667,36,-1,0,1,UP,1.0,404.529,435.0,496.0,1051.0,1080.0,1661.0,4.331
2,MOOSE,Drag,21,3,5,854,32,3.0,100,DOWN,121,18.0,false,2684,1856,609,241,587,-2,1,1,DOWN,1.0,365.5,448.0,481.0,1182.0,1080.0,1661.0,4.331
2,MOOSE,Drag,22,3,6,854,32,3.0,50,DOWN,196,18.0,true,2344,847,224,585,912,0,0,1,DOWN,1.0,395.0,520.0,486.0,1217.0,1080.0,1661.0,4.331
2,MOOSE,Drag,23,3,7,854,32,3.0,300,UP,93,18.0,true,7676,6609,737,316,751,-1,0,1,DOWN,1.0,329.399,391.0,564.0,1192.0,1080.0,1661.0,4.331
2,MOOSE,Drag,24,3,8,854,32,6.0,200,DOWN,580,18.0,true,3473,3239,446,188,46,1,1,1,UP,1.0,390.0,369.0,565.0,1314.0,1080.0,1661.0,4.331
2,MOOSE,Drag,25,4,1,854,32,6.0,50,DOWN,227,18.0,true,2396,1456,671,11,929,-1,1,1,DOWN,1.0,69.0,573.0,418.0,1116.0,1080.0,1661.0,4.331
2,MOOSE,Drag,26,4,2,854,32,6.0,300,DOWN,362,18.0,true,4121,3041,0,571,509,0,0,1,DOWN,1.0,271.0,289.0,532.0,1451.0,1080.0,1661.0,4.331
2,MOOSE,Drag,27,4,3,854,32,3.0,200,DOWN,599,18.0,true,3967,2417,257,883,667,-1,1,1,DOWN,1.0,430.608,310.0,576.0,1463.0,1080.0,1661.0,4.331
2,MOOSE,Drag,28,4,4,854,32,3.0,300,DOWN,768,18.0,true,5864,5313,1712,7,544,0,1,1,DOWN,1.0,391.0,309.0,537.0,1345.0,1080.0,1661.0,4.331
2,MOOSE,Drag,29,4,5,854,32,6.0,200,UP,451,18.0,true,5066,3680,400,205,1181,-1,1,1,DOWN,1.0,370.0,309.0,489.0,1060.0,1080.0,1661.0,4.331
2,MOOSE,Drag,30,4,6,854,32,6.0,100,UP,93,18.0,true,3162,3105,1168,8,49,1,2,1,UP,1.0,375.0,321.0,441.0,1056.0,1080.0,1661.0,4.331
2,MOOSE,Drag,31,4,7,854,32,3.0,50,UP,629,18.0,true,3689,2239,1327,334,1116,0,0,1,UP,1.0,402.0,333.0,556.0,995.0,1080.0,1661.0,4.331
2,MOOSE,Drag,32,4,8,854,32,3.0,100,UP,119,18.0,true,4033,2785,961,464,784,0,1,1,UP,1.0,352.0,328.0,471.0,956.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,1,1,1,854,32,3.0,200,DOWN,572,18.0,true,26638,10449,6225,566,15623,1,4,1,UP,1.0,179.0,575.0,629.677,869.723,1080.0,1661.0,4.331
2,MOOSE,Circle3,2,1,2,854,32,3.0,300,UP,533,18.0,true,9234,8209,1105,133,892,-1,0,1,DOWN,1.0,337.353,647.0,525.348,924.668,1080.0,1661.0,4.331
2,MOOSE,Circle3,3,1,3,854,32,6.0,50,DOWN,102,18.0,true,3630,2817,623,268,545,0,1,1,DOWN,1.0,389.0,636.0,488.322,751.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,4,1,4,854,32,3.0,100,DOWN,702,18.0,true,3952,2912,1087,229,811,0,1,1,DOWN,1.0,388.314,606.457,473.0,688.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,5,1,5,854,32,6.0,200,UP,639,18.0,true,7005,5841,1600,338,826,-1,1,1,UP,1.0,360.0,536.0,540.0,666.5,1080.0,1661.0,4.331
2,MOOSE,Circle3,6,1,6,854,32,3.0,50,UP,172,18.0,true,2445,1120,193,587,738,1,0,1,UP,1.0,401.263,645.0,485.0,736.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,7,1,7,854,32,6.0,100,DOWN,546,18.0,true,3236,2639,512,119,478,0,1,1,DOWN,1.0,366.0,638.0,469.0,752.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,8,1,8,854,32,6.0,300,UP,430,18.0,true,9765,9201,1744,44,520,-2,1,1,UP,2.0,300.273,572.344,911.0,734.266,1080.0,1661.0,4.331
2,MOOSE,Circle3,9,2,1,854,32,3.0,100,UP,246,18.0,true,10518,9376,3072,217,925,0,1,2,DOWN,2.0,162.0,590.0,892.0,781.519,1080.0,1661.0,4.331
2,MOOSE,Circle3,10,2,2,854,32,6.0,50,UP,754,18.0,true,2543,1456,591,326,761,0,1,1,UP,2.0,252.452,695.0,881.0,804.534,1080.0,1661.0,4.331
2,MOOSE,Circle3,11,2,3,854,32,6.0,100,UP,496,18.0,true,4145,3344,1312,253,548,-2,0,1,UP,2.0,282.0,695.0,882.0,814.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,12,2,4,854,32,3.0,200,UP,596,18.0,true,11402,10865,2257,449,88,0,1,2,UP,2.0,187.979,570.0,451.0,852.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,13,2,5,854,32,6.0,300,DOWN,372,18.0,true,6667,6418,1265,217,32,2,0,1,UP,2.0,175.497,508.0,528.0,889.503,1080.0,1661.0,4.331
2,MOOSE,Circle3,14,2,6,854,32,6.0,200,DOWN,671,18.0,false,5737,5682,991,18,37,-3,1,2,UP,2.0,207.012,548.0,535.0,817.946,1080.0,1661.0,4.331
2,MOOSE,Circle3,15,2,7,854,32,3.0,50,DOWN,514,18.0,true,7769,6880,3552,16,873,1,0,1,DOWN,2.0,211.0,534.0,895.0,802.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,16,2,8,854,32,3.0,300,DOWN,733,18.0,true,6224,5580,272,597,47,0,0,1,DOWN,2.0,363.337,511.952,900.0,695.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,17,3,1,854,32,6.0,100,DOWN,455,18.0,true,4945,3665,2191,44,1236,0,1,1,DOWN,2.0,201.0,573.0,900.0,771.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,18,3,2,854,32,6.0,50,UP,23,18.0,true,2676,1712,522,314,650,0,0,1,UP,2.0,250.0,557.0,431.499,712.527,1080.0,1661.0,4.331
2,MOOSE,Circle3,19,3,3,854,32,3.0,50,UP,676,18.0,true,4595,3745,2065,252,598,-1,1,1,DOWN,2.0,251.96,616.0,509.0,840.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,20,3,4,854,32,6.0,300,UP,353,18.0,true,8854,8540,1455,264,50,-2,1,1,UP,2.0,224.397,519.0,896.0,846.555,1080.0,1661.0,4.331
2,MOOSE,Circle3,21,3,5,854,32,3.0,200,DOWN,283,18.0,true,9053,8834,3390,164,55,0,2,1,UP,2.0,190.0,505.51,898.0,819.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,22,3,6,854,32,6.0,200,DOWN,673,18.0,true,5670,5151,1663,315,204,-1,2,1,DOWN,2.0,267.0,572.0,898.0,781.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,23,3,7,854,32,3.0,100,UP,458,18.0,true,6543,6337,2192,151,55,0,0,1,UP,2.0,208.493,559.0,546.45,857.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,24,3,8,854,32,3.0,300,DOWN,594,18.0,true,7896,6897,1808,150,849,1,0,1,UP,2.0,249.0,471.0,898.0,749.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,25,4,1,854,32,6.0,200,UP,380,18.0,true,6415,5056,656,244,1115,-1,1,1,DOWN,2.0,150.0,458.0,897.0,879.505,1080.0,1661.0,4.331
2,MOOSE,Circle3,26,4,2,854,32,3.0,50,DOWN,496,18.0,true,3058,2656,784,356,46,0,0,1,UP,2.0,230.816,503.311,896.476,813.467,1080.0,1661.0,4.331
2,MOOSE,Circle3,27,4,3,854,32,3.0,200,UP,314,18.0,false,9555,8864,2481,227,464,-2,0,1,DOWN,2.0,218.5,460.475,535.496,853.5,1080.0,1661.0,4.331
2,MOOSE,Circle3,28,4,4,854,32,6.0,100,UP,726,18.0,false,6839,6744,1728,17,78,-3,1,2,UP,2.0,134.914,496.0,477.0,838.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,29,4,5,854,32,6.0,300,DOWN,357,18.0,true,8336,7568,736,327,441,1,0,1,UP,2.0,164.0,490.0,897.0,866.604,1080.0,1661.0,4.331
2,MOOSE,Circle3,30,4,6,854,32,3.0,300,UP,537,18.0,true,12085,11361,1489,303,421,-1,2,2,DOWN,2.0,130.435,480.0,539.937,904.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,31,4,7,854,32,6.0,50,DOWN,128,18.0,true,3478,2129,514,608,741,-1,1,1,UP,2.0,258.931,578.516,900.0,866.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,32,4,8,854,32,3.0,100,DOWN,805,18.0,true,2672,1520,191,537,615,0,0,1,DOWN,2.0,236.0,565.528,518.778,824.0,1080.0,1661.0,4.331
